Name	Govdirectory URL	Type	Website	source_file
Kleinandelfingen	https://www.govdirectory.org/switzerland/Q68413/	municipality of Switzerland	http://www.kleinandelfingen.ch/	Switzerland
Kleinbösingen	https://www.govdirectory.org/switzerland/Q69905/	municipality of Switzerland	http://www.kleinboesingen.ch/	Switzerland
Kleinlützel	https://www.govdirectory.org/switzerland/Q66173/	municipality of Switzerland	https://www.kleinluetzel.ch/	Switzerland
Klingnau	https://www.govdirectory.org/switzerland/Q67135/	municipality of Switzerland	https://www.klingnau.ch/	Switzerland
Klosters	https://www.govdirectory.org/switzerland/Q68236/	municipality of Switzerland	https://www.gemeindeklosters.ch/	Switzerland
Kloten	https://www.govdirectory.org/switzerland/Q68165/	municipality of Switzerland	http://www.kloten.ch/	Switzerland
Knonau	https://www.govdirectory.org/switzerland/Q66328/	municipality of Switzerland	http://www.knonau.ch/	Switzerland
Knutwil	https://www.govdirectory.org/switzerland/Q7137/	municipality of Switzerland	https://www.knutwil.ch/	Switzerland
Koblenz	https://www.govdirectory.org/switzerland/Q69441/	municipality of Switzerland	https://www.koblenz.ch/	Switzerland
Konolfingen	https://www.govdirectory.org/switzerland/Q66211/	municipality of Switzerland	https://www.konolfingen.ch/	Switzerland
Koppigen	https://www.govdirectory.org/switzerland/Q66668/	municipality of Switzerland	https://www.koppigen.ch/	Switzerland
Kradolf-Schönenberg	https://www.govdirectory.org/switzerland/Q65830/	municipality of Switzerland	http://www.kradolf-schoenenberg.ch/	Switzerland
Krattigen	https://www.govdirectory.org/switzerland/Q65953/	municipality of Switzerland	https://www.krattigen.ch/	Switzerland
Krauchthal	https://www.govdirectory.org/switzerland/Q65981/	municipality of Switzerland	https://www.krauchthal.ch/	Switzerland
Kreuzlingen	https://www.govdirectory.org/switzerland/Q63905/	municipality of Switzerland	http://www.kreuzlingen.ch/	Switzerland
Kriechenwil	https://www.govdirectory.org/switzerland/Q67022/	municipality of Switzerland	https://www.kriechenwil.ch/	Switzerland
Kriegstetten	https://www.govdirectory.org/switzerland/Q65213/	municipality of Switzerland	https://www.kriegstetten.ch/	Switzerland
Kriens	https://www.govdirectory.org/switzerland/Q14571/	municipality of Switzerland	https://www.kriens.ch/	Switzerland
Känerkinden	https://www.govdirectory.org/switzerland/Q65837/	municipality of Switzerland	https://www.kaenerkinden.ch/	Switzerland
Kölliken	https://www.govdirectory.org/switzerland/Q68106/	municipality of Switzerland	http://www.koelliken.ch/	Switzerland
Köniz	https://www.govdirectory.org/switzerland/Q64058/	municipality of Switzerland	https://www.koeniz.ch/	Switzerland
Küblis	https://www.govdirectory.org/switzerland/Q64639/	municipality of Switzerland	https://www.kueblis.ch/	Switzerland
Künten	https://www.govdirectory.org/switzerland/Q64247/	municipality of Switzerland	http://www.kuenten.ch/	Switzerland
Küsnacht	https://www.govdirectory.org/switzerland/Q69216/	municipality of Switzerland	https://www.kuesnacht.ch/	Switzerland
Küssnacht	https://www.govdirectory.org/switzerland/Q64183/	municipality of Switzerland	https://www.kuessnacht.ch/	Switzerland
Küttigen	https://www.govdirectory.org/switzerland/Q65007/	municipality of Switzerland	https://www.kuettigen.ch/	Switzerland
L'Abbaye	https://www.govdirectory.org/switzerland/Q69520/	municipality of Switzerland	http://www.labbaye.ch/	Switzerland
L'Abergement	https://www.govdirectory.org/switzerland/Q70597/	municipality of Switzerland	https://www.labergement.ch/	Switzerland
L'Isle	https://www.govdirectory.org/switzerland/Q68387/	municipality of Switzerland	http://www.lisle.ch/	Switzerland
La Baroche	https://www.govdirectory.org/switzerland/Q70511/	municipality of Switzerland	https://baroche.ch/	Switzerland
La Brillaz	https://www.govdirectory.org/switzerland/Q66935/	municipality of Switzerland	https://labrillaz.ch/	Switzerland
La Brévine	https://www.govdirectory.org/switzerland/Q68838/	municipality of Switzerland	https://www.labrevine.ch/	Switzerland
La Chaux (Cossonay)	https://www.govdirectory.org/switzerland/Q52701/	municipality of Switzerland	https://www.lachaux.ch/	Switzerland
La Chaux-de-Fonds	https://www.govdirectory.org/switzerland/Q68124/	municipality of Switzerland	https://www.chaux-de-fonds.ch/	Switzerland
La Chaux-du-Milieu	https://www.govdirectory.org/switzerland/Q70436/	municipality of Switzerland	https://www.chaux-du-milieu.ch/	Switzerland
La Côte-aux-Fées	https://www.govdirectory.org/switzerland/Q68526/	municipality of Switzerland	http://www.lacote-aux-fees.ch/	Switzerland
La Ferrière	https://www.govdirectory.org/switzerland/Q69879/	municipality of Switzerland	https://www.laferriere.ch/	Switzerland
La Grande Béroche	https://www.govdirectory.org/switzerland/Q30743849/	municipality of Switzerland	https://www.lagrandeberoche.ch/	Switzerland
La Neuveville	https://www.govdirectory.org/switzerland/Q69476/	municipality of Switzerland	https://www.laneuveville.ch/	Switzerland
La Praz	https://www.govdirectory.org/switzerland/Q70549/	municipality of Switzerland	https://lapraz.ch/	Switzerland
La Punt Chamues-ch	https://www.govdirectory.org/switzerland/Q65637/	municipality of Switzerland	https://www.lapunt.ch/	Switzerland
La Rippe	https://www.govdirectory.org/switzerland/Q69309/	municipality of Switzerland	https://www.larippe.ch/	Switzerland
La Roche	https://www.govdirectory.org/switzerland/Q67686/	municipality of Switzerland	http://www.la-roche.ch/	Switzerland
La Sagne	https://www.govdirectory.org/switzerland/Q68532/	municipality of Switzerland	https://www.lasagne.ch/	Switzerland
La Sarraz	https://www.govdirectory.org/switzerland/Q70210/	municipality of Switzerland	https://www.lasarraz.ch/	Switzerland
La Sonnaz	https://www.govdirectory.org/switzerland/Q24771/	municipality of Switzerland	http://www.lasonnaz.ch/	Switzerland
La Tour-de-Peilz	https://www.govdirectory.org/switzerland/Q69721/	municipality of Switzerland	http://www.la-tour-de-peilz.ch/	Switzerland
La Verrerie	https://www.govdirectory.org/switzerland/Q67324/	municipality of Switzerland	http://www.laverrerie.ch/	Switzerland
Laax	https://www.govdirectory.org/switzerland/Q69606/	municipality of Switzerland	http://www.laax-gr.ch/	Switzerland
Lachen	https://www.govdirectory.org/switzerland/Q67100/	municipality of Switzerland	https://www.lachen.ch/	Switzerland
Laconnex	https://www.govdirectory.org/switzerland/Q69848/	municipality of Switzerland	http://www.laconnex.ch/	Switzerland
Lajoux	https://www.govdirectory.org/switzerland/Q68079/	municipality of Switzerland	http://www.lajoux.ch/	Switzerland
Lalden	https://www.govdirectory.org/switzerland/Q70169/	municipality of Switzerland	http://www.lalden.ch/	Switzerland
Lamone	https://www.govdirectory.org/switzerland/Q70030/	municipality of Switzerland	http://www.lamone.ch/	Switzerland
Lampenberg	https://www.govdirectory.org/switzerland/Q64724/	municipality of Switzerland	http://www.lampenberg.ch/	Switzerland
Lancy	https://www.govdirectory.org/switzerland/Q64065/	municipality of Switzerland	https://www.lancy.ch/	Switzerland
Landiswil	https://www.govdirectory.org/switzerland/Q67809/	municipality of Switzerland	https://www.landiswil.ch/	Switzerland
Landquart	https://www.govdirectory.org/switzerland/Q70631/	municipality of Switzerland	http://www.landquart.ch/	Switzerland
Langenbruck	https://www.govdirectory.org/switzerland/Q64808/	municipality of Switzerland	http://www.langenbruck.ch/	Switzerland
Langendorf	https://www.govdirectory.org/switzerland/Q66984/	municipality of Switzerland	https://www.langendorf-so.ch/	Switzerland
Langenthal	https://www.govdirectory.org/switzerland/Q69726/	municipality of Switzerland	https://www.langenthal.ch/	Switzerland
Langnau am Albis	https://www.govdirectory.org/switzerland/Q65347/	municipality of Switzerland	https://www.langnauamalbis.ch/	Switzerland
Langnau im Emmental	https://www.govdirectory.org/switzerland/Q66300/	municipality of Switzerland	https://www.langnau-ie.ch/	Switzerland
Langrickenbach	https://www.govdirectory.org/switzerland/Q66312/	municipality of Switzerland	https://www.langrickenbach.ch/	Switzerland
Lantsch/Lenz	https://www.govdirectory.org/switzerland/Q65104/	municipality of Switzerland	http://www.lantsch-lenz.ch/	Switzerland
Laténa	https://www.govdirectory.org/switzerland/Q123995545/	municipality of Switzerland		Switzerland
Lauenen	https://www.govdirectory.org/switzerland/Q65903/	municipality of Switzerland	http://www.lauenen.ch/	Switzerland
Lauerz	https://www.govdirectory.org/switzerland/Q69627/	municipality of Switzerland	https://www.lauerz.ch/	Switzerland
Laufen	https://www.govdirectory.org/switzerland/Q68363/	municipality of Switzerland	https://www.laufen-bl.ch/	Switzerland
Laufen-Uhwiesen	https://www.govdirectory.org/switzerland/Q66336/	municipality of Switzerland	http://www.laufen-uhwiesen.ch/	Switzerland
Laufenburg	https://www.govdirectory.org/switzerland/Q69191/	municipality of Switzerland	https://www.laufenburg.ch/	Switzerland
Laupen	https://www.govdirectory.org/switzerland/Q67112/	municipality of Switzerland	https://www.laupen.ch/	Switzerland
Laupersdorf	https://www.govdirectory.org/switzerland/Q66407/	municipality of Switzerland	https://www.laupersdorf.ch/	Switzerland
Lauperswil	https://www.govdirectory.org/switzerland/Q67238/	municipality of Switzerland	https://www.lauperswil.ch/	Switzerland
Lausanne	https://www.govdirectory.org/switzerland/Q807/	municipality of Switzerland	https://www.lausanne.ch/	Switzerland
Lausen	https://www.govdirectory.org/switzerland/Q66733/	municipality of Switzerland	https://www.lausen.ch/	Switzerland
Lauterbrunnen	https://www.govdirectory.org/switzerland/Q64011/	municipality of Switzerland	https://www.lauterbrunnen.ch/	Switzerland
Lauwil	https://www.govdirectory.org/switzerland/Q65117/	municipality of Switzerland	https://www.lauwil.ch/	Switzerland
Lavertezzo	https://www.govdirectory.org/switzerland/Q69684/	municipality of Switzerland	http://www.lavertezzo.ch/	Switzerland
Lavey-Morcles	https://www.govdirectory.org/switzerland/Q70250/	municipality of Switzerland	http://www.lavey.ch/	Switzerland
Lavigny	https://www.govdirectory.org/switzerland/Q68756/	municipality of Switzerland	http://www.lavigny.ch/	Switzerland
Lavizzara	https://www.govdirectory.org/switzerland/Q68005/	municipality of Switzerland	https://lavizzara.ch/	Switzerland
Lax	https://www.govdirectory.org/switzerland/Q70363/	municipality of Switzerland	http://www.lax.ch/	Switzerland
Le Bémont	https://www.govdirectory.org/switzerland/Q68502/	municipality of Switzerland	http://lebemont.ch/	Switzerland
Le Cerneux-Péquignot	https://www.govdirectory.org/switzerland/Q70456/	municipality of Switzerland	https://www.cerneux-pequignot.ch/	Switzerland
Le Chenit	https://www.govdirectory.org/switzerland/Q52743/	municipality of Switzerland	http://www.communeduchenit.ch/	Switzerland
Le Châtelard	https://www.govdirectory.org/switzerland/Q68480/	municipality of Switzerland	http://www.le-chatelard.ch/	Switzerland
Le Flon	https://www.govdirectory.org/switzerland/Q68538/	municipality of Switzerland	http://www.leflon.ch/	Switzerland
Le Grand-Saconnex	https://www.govdirectory.org/switzerland/Q69714/	municipality of Switzerland	http://www.grand-saconnex.ch/	Switzerland
Le Landeron	https://www.govdirectory.org/switzerland/Q70204/	municipality of Switzerland	https://www.landeron.ch/	Switzerland
Le Lieu	https://www.govdirectory.org/switzerland/Q69546/	municipality of Switzerland	https://www.lelieu.ch/	Switzerland
Le Locle	https://www.govdirectory.org/switzerland/Q64093/	municipality of Switzerland	https://www.lelocle.ch/	Switzerland
Le Mont-sur-Lausanne	https://www.govdirectory.org/switzerland/Q70221/	municipality of Switzerland	http://www.lemontsurlausanne.ch/	Switzerland
Le Mouret	https://www.govdirectory.org/switzerland/Q66480/	municipality of Switzerland	http://www.le-mouret.ch/	Switzerland
Le Noirmont	https://www.govdirectory.org/switzerland/Q68522/	municipality of Switzerland	https://www.noirmont.ch/	Switzerland
Le Pâquier	https://www.govdirectory.org/switzerland/Q69918/	municipality of Switzerland	http://www.lepaquier.ch/	Switzerland
Le Vaud	https://www.govdirectory.org/switzerland/Q69333/	municipality of Switzerland	http://www.levaud.ch/	Switzerland
Leibstadt	https://www.govdirectory.org/switzerland/Q66347/	municipality of Switzerland	http://www.leibstadt.ch/	Switzerland
Leimbach	https://www.govdirectory.org/switzerland/Q65975/	municipality of Switzerland	https://www.leimbach.swiss/	Switzerland
Leissigen	https://www.govdirectory.org/switzerland/Q65300/	municipality of Switzerland	https://www.leissigen.ch/	Switzerland
Lengnau	https://www.govdirectory.org/switzerland/Q66473/	municipality of Switzerland	https://www.lengnau.ch/	Switzerland
Lengnau	https://www.govdirectory.org/switzerland/Q69429/	municipality of Switzerland	http://www.lengnau-ag.ch/	Switzerland
Lengwil	https://www.govdirectory.org/switzerland/Q66289/	municipality of Switzerland	https://www.lengwil.ch/	Switzerland
Lenk	https://www.govdirectory.org/switzerland/Q65152/	municipality of Switzerland	https://www.lenkgemeinde.ch/	Switzerland
Lens	https://www.govdirectory.org/switzerland/Q70361/	municipality of Switzerland	https://www.lens.ch/	Switzerland
Lenzburg	https://www.govdirectory.org/switzerland/Q69433/	municipality of Switzerland	https://www.lenzburg.ch/	Switzerland
Les Bois	https://www.govdirectory.org/switzerland/Q70232/	municipality of Switzerland	https://www.lesbois.ch/	Switzerland
Les Breuleux	https://www.govdirectory.org/switzerland/Q68086/	municipality of Switzerland	http://www.breuleux.ch/	Switzerland
Les Clées	https://www.govdirectory.org/switzerland/Q57090/	municipality of Switzerland	https://www.lesclees.ch/	Switzerland
Les Enfers	https://www.govdirectory.org/switzerland/Q70411/	municipality of Switzerland	https://lesenfers.ch/	Switzerland
Les Genevez	https://www.govdirectory.org/switzerland/Q69976/	municipality of Switzerland	https://www.lesgenevez.ch/	Switzerland
Les Montets	https://www.govdirectory.org/switzerland/Q67243/	municipality of Switzerland	https://www.les-montets.ch/	Switzerland
Les Planchettes	https://www.govdirectory.org/switzerland/Q68540/	municipality of Switzerland	https://www.les-planchettes.ch/	Switzerland
Les Ponts-de-Martel	https://www.govdirectory.org/switzerland/Q68617/	municipality of Switzerland	https://www.lesponts-de-martel.ch/	Switzerland
Les Verrières	https://www.govdirectory.org/switzerland/Q69807/	municipality of Switzerland	https://www.lesverrieres.ch/	Switzerland
Leuggern	https://www.govdirectory.org/switzerland/Q66718/	municipality of Switzerland	https://www.leuggern.ch/	Switzerland
Leuk	https://www.govdirectory.org/switzerland/Q69590/	municipality of Switzerland	http://www.leuk.ch/	Switzerland
Leukerbad	https://www.govdirectory.org/switzerland/Q69436/	municipality of Switzerland	http://www.leukerbad.org/	Switzerland
Leutwil	https://www.govdirectory.org/switzerland/Q65595/	municipality of Switzerland	http://www.leutwil.ch/	Switzerland
Leuzigen	https://www.govdirectory.org/switzerland/Q67376/	municipality of Switzerland	https://www.leuzigen.ch/	Switzerland
Leysin	https://www.govdirectory.org/switzerland/Q69610/	municipality of Switzerland	http://www.leysin.ch/	Switzerland
Leytron	https://www.govdirectory.org/switzerland/Q68849/	municipality of Switzerland	http://www.leytron.ch/	Switzerland
Lichtensteig	https://www.govdirectory.org/switzerland/Q69274/	municipality of Switzerland	http://www.lichtensteig.ch/	Switzerland
Liddes	https://www.govdirectory.org/switzerland/Q68899/	municipality of Switzerland	https://www.liddes.ch/	Switzerland
Liedertswil	https://www.govdirectory.org/switzerland/Q65060/	municipality of Switzerland	http://www.liedertswil.ch/	Switzerland
