"Name"	"Govdirectory URL"	"Type"	"Website"
""Kudus"	"https://www.govdirectory.org/indonesia/Q10620/"	"regency of Indonesia"	"http://www.kuduskab.go.id/"
""Kulon Progo"	"https://www.govdirectory.org/indonesia/Q11479/"	"regency of Indonesia"	"http://www.kulonprogokab.go.id/"
""Kuningan"	"https://www.govdirectory.org/indonesia/Q10376/"	"regency of Indonesia"	"https://www.kuningankab.go.id/"
""Kupang"	"https://www.govdirectory.org/indonesia/Q14141/"	"regency of Indonesia"	"http://www.kab-kupang.go.id/"
""Kutai Kartanegara"	"https://www.govdirectory.org/indonesia/Q14473/"	"regency of Indonesia"	"http://www.kukarkab.go.id/"
""Labuhanbatu"	"https://www.govdirectory.org/indonesia/Q5814/"	"regency of Indonesia"	"http://www.labuhanbatukab.go.id/"
""Lahat"	"https://www.govdirectory.org/indonesia/Q8117/"	"regency of Indonesia"	"http://www.lahatkab.go.id/"
""Lamandau"	"https://www.govdirectory.org/indonesia/Q14194/"	"regency of Indonesia"	""
""Lamongan"	"https://www.govdirectory.org/indonesia/Q11086/"	"regency of Indonesia"	"http://www.lamongankab.go.id/"
""Landak"	"https://www.govdirectory.org/indonesia/Q14161/"	"regency of Indonesia"	""
""Langkat"	"https://www.govdirectory.org/indonesia/Q5833/"	"regency of Indonesia"	"http://www.langkatkab.go.id/"
""Lanny Jaya"	"https://www.govdirectory.org/indonesia/Q27594/"	"regency of Indonesia"	""
""Lebak"	"https://www.govdirectory.org/indonesia/Q10119/"	"regency of Indonesia"	"http://www.lebak.go.id/"
""Lebong"	"https://www.govdirectory.org/indonesia/Q8031/"	"regency of Indonesia"	""
""Lembata"	"https://www.govdirectory.org/indonesia/Q14142/"	"regency of Indonesia"	"http://www.lembatakab.go.id/"
""Lima Puluh Kota"	"https://www.govdirectory.org/indonesia/Q6032/"	"regency of Indonesia"	"http://www.limapuluhkota.go.id/"
""Lingga"	"https://www.govdirectory.org/indonesia/Q10099/"	"regency of Indonesia"	"http://www.linggakab.go.id/"
""Lumajang"	"https://www.govdirectory.org/indonesia/Q11087/"	"regency of Indonesia"	"http://www.lumajang.in/"
""Luwu"	"https://www.govdirectory.org/indonesia/Q14604/"	"regency of Indonesia"	"http://luwukab.go.id/"
""Madiun"	"https://www.govdirectory.org/indonesia/Q11091/"	"regency of Indonesia"	"http://www.madiunkab.go.id/"
""Magelang"	"https://www.govdirectory.org/indonesia/Q10621/"	"regency of Indonesia"	""
""Magetan"	"https://www.govdirectory.org/indonesia/Q11092/"	"regency of Indonesia"	"http://www.magetan.go.id/"
""Mahakam Ulu"	"https://www.govdirectory.org/indonesia/Q12488347/"	"regency of Indonesia"	""
""Majalengka"	"https://www.govdirectory.org/indonesia/Q10377/"	"regency of Indonesia"	"http://www.majalengkakab.go.id/"
""Majene"	"https://www.govdirectory.org/indonesia/Q15344/"	"regency of Indonesia"	"http://www.majenekab.go.id/"
""Malaka"	"https://www.govdirectory.org/indonesia/Q4069046/"	"regency of Indonesia"	""
""Malang"	"https://www.govdirectory.org/indonesia/Q11095/"	"regency of Indonesia"	""
""Malinau"	"https://www.govdirectory.org/indonesia/Q14476/"	"regency of Indonesia"	""
""Mamasa"	"https://www.govdirectory.org/indonesia/Q15347/"	"regency of Indonesia"	""
